,content,tokens_final,cluster,action_cluster
6279,전에 쓰던것도 sk매직 복합오븐렌지를 썼어요 근데 그게 합선이 된건지 웰빕프라이 200도를 5분만 넘으면 자동으로 꺼졌어요 급기야 어제밤에는 누전차단기까지 내려갔어요 다행이도 이게 오늘 배송와서 이걸 쓰면 되네요 이게 전에 쓰던거에 비해서 용량도 작고 기능도 적네요 전에 쓰던건 발효와 건조기능도 있었거든요 그치만 그기능을 한번도 써본적은 없어서 그 기능없어도 상관은 없어요 일단 공회전을 하려는데 돌림판에 테이프가 붙어있다는데 제가 받은건 테이프 없이 이미 돌림판이 부착되어 왔어요 아마 돌림판이 부착이 안된 상태로 테이프로 고정만되서 오는건가봐요 사용상에는 별 문제가 없어서 그냥 씁니다 이번건 제발 고장없이 오래 썼으면 좋겠습니다 글구 sk매직은 출장서비스 비용이 3만원이더라구요 거기에 수리비까지 물면 그냥 새로 사는게 나을듯 싶어 구매했네요,"['쓰다', '매직', '복합', '오븐', '렌지', '쓰다', '웰빕프라', '넘다', '자동', '꺼지다', '어제', '누전', '차단기', '내려가다', '오늘', '배송', '쓰다', '쓰다', '비하', '용량', '작다', '기능', '적다', '쓰다', '발효', '건조', '기능', '기능', '쓰다', '기능', '상관', '회전', '돌리다', '테이프', '붙다', '테이프', '돌리다', '부착', '돌리다', '부착', '상태', '테이프', '고정', '문제', '쓰다', '고장', '쓰다', '좋다', '매직', '출장', '서비스', '비용', '수리비', '물', '사다', '구매']",1,1
6280,한달 정도 사용했는데 복합적으로 다 기능이 있어서인지 시간과 온도를 조금 높게 하고 잘 체크하지 않으면 낭패를 보는 것 같아요 그래도 자리를 덜 차지하고 조금씩 온도 시간도 알아가면서 사용하고 있습니다,"['복합', '기능', '시간', '온도', '높다', '체크', '낭패', '자리', '차지', '온도', '시간']",1,4
6281,너무 맘에들어요 요즘 나오는 터치로 살까고민하다가 손잡이가 더 편할것같아서 구매했는데 정말 잘한것같아요 부드럽게 잘 열리고 너무 깔끔해요 배송기사님들도 너무너무 친절하시고 좋으셨어요 엘지 기사님들 너무 친절하신것같아요 너무감사합니다,"['들다', '요즘', '나오다', '터치', '살다', '고민', '손잡이', '편하다', '구매', '열리다', '깔끔', '배송', '기사', '친절', '좋다', '엘지', '기사', '친절', '감사']",1,3
6282,잘 작동하고 마음에 듭니다 짙은 우드컬러에도 찰떡이에요 배송도 요청일에 잘해주셨고 만족합니다 옮기다가 바닥이 좀 찍혔지만 설치기사님도 친절하게 해주셨어요 주방가전 오늘에 집에서 다 맞췄습니다,"['작동', '마음', '들다', '짙다', '우드', '컬러', '찰떡', '배송', '요청', '만족', '옮기다', '바닥', '찍히다', '설치', '기사', '친절', '주방', '가전', '오늘', '맞추다']",1,3
6283,요청한 날짜보다 하루 뒤로 밀렸지만 물류대란이라 최대한 맞춰주셨어요 뒤에 전기작업이 잘못되어 인테리어 공사 시 설치기사님들이 너무 고생하셨습니다 긴 시간동안 열심히 해주시고 친절하게 안내해 주셔서 정말 감사했습니다,"['요청', '날짜', '하루', '밀리다', '물류', '대란', '최대한', '맞추다', '전기', '작업', '인테리어', '공사', '설치', '기사', '고생', '길다', '시간', '동안', '친절', '내다', '감사']",1,1
6284,이걸 고민 하신다면 고민 할 이유가 없습니다 그냥 사세요 저눈 혼자 사는 남잔데 그냥 3대 샀습니다 주변에서 이쁘다고 난리네요 아무튼 고민은 구매만 늦어질뿐 꽤 걸릴거라고 생각했는데 생각보다 빠르게 배송 와주셔서 좋았습니다,"['고민', '고민', '이유', '사다', '혼자', '사다', '남자', '사다', '주변', '이쁘다', '난리', '고민', '구매', '늦다', '걸리다', '생각', '생각', '빠르다', '배송', '좋다']",1,3
6285,설치 전에는 양쪽에 남는 게 거슬릴까 걱정했는데 막상 놓으니 전혀 신경 쓰이지 않고 오히려 여유 있는 느낌이 좋아요 3도어라 사용이 편리하고 내부 공간도 넓어 식재료 정리나 관리가 훨씬 수월합니다 전체적으로 디자인과 실용성 모두 만족스러운 제품이에요,"['설치', '양쪽', '남다', '거슬리다', '걱정', '놓다', '신경', '쓰이다', '여유', '느낌', '좋다', '도어', '편리', '내부', '공간', '넓다', '식재료', '정리', '관리', '전체', '디자인', '실용', '만족', '제품']",1,3
6286,아파트 인테리어하면서 고민하다 좋은가격에 겟했네요 화이트로 너무 깔끔하게 이쁘구요 기사님 두분이 오셔서 꼼꼼하게 설치해주고 가셨어요 엄마도 이사하면서 바꾸고싶으시다네요 너무 이뻐요,"['아파트', '인테리어', '고민', '좋다', '가격', '화이트', '깔끔', '이쁘다', '기사', '설치', '엄마', '이사', '바꾸다', '이쁘다']",1,3
6287,덕분에 현장에서 문고리 방향 선택하는데 어렵지 않았습니다 정맣 좋은 가격에 이렇게 깔끔하고 이쁜 주방을 완성하게 되었네요 다만 3가의 냉장고를 이어주는 폴대 구매가 별도선택인지 몰라 추가구매하여 다시 연결하게 된점은 아쉽지만 기사님들이 너무 친절하여 마무리도 깔끔하게 처리했답니다,"['덕분', '현장', '문고리', '방향', '선택', '정맣', '좋다', '가격', '깔끔', '이쁘다', '주방', '완성', '냉장고', '구매', '별', '선택', '추가', '구매', '연결', '기사', '친절', '마무리', '처리']",1,3
6288,드디어 받았네요 참으로 오랜시간 기다렸지만 기다린만큼 만족합니다 거실쪽에 설치했는데 소음도 거의 들리지않아요 디자인 품질모두만족합니다 4층 엘베없는 빌라라 사다리차까지왔고 설치해주시느라 많이 애쓰셨네요,"['시간', '기다리다', '기다리다', '만족', '거실', '설치', '소음', '들리다', '디자인', '품질', '만족', '엘베', '빌라', '사다리차', '설치', '애쓰다']",1,3
6289,원하던 상품을 착한 가격에 사서 좋았어요 빌트인으로 넣으니 너무 이쁘네여 다만 문여는 손잡이가 일반적이지 않아서 설명이 있어야 할 것 같아요 하루 이틀 쓰니 금방 익숙해지긴 합니다,"['원하다', '상품', '착하다', '가격', '사다', '좋다', '빌트', '넣다', '이쁘다', '열다', '손잡이', '일반', '설명', '하루', '이틀', '쓰다']",1,3
6290,원하는 날짜에 배송 받았어요 설치하는 중간에 조금의 문제가 생겼지만 lg에서 빠르게 해결해줘서 그건 일단 어째든 구매할 당시 오늘의 집이 제일 저렴해서 만족 무광이라 새로한 싱크대랑 잘 어울리는 것 같아 또 한번더 만족,"['원하다', '날짜', '배송', '설치', '중간', '문제', '생기다', '빠르다', '해결', '어쩌다', '들다', '구매', '당시', '오늘', '저렴하다', '만족', '싱크대', '어울리다', '만족']",1,3
6291,오늘의 집에서 이 상품 보고 집 인테리어 공사때 이 제품 규격에 맞추어 집 공사했습니다 역시 제 맘에 쏙 듭니다 미니멀 라이프 꿈꾸시는 분 강추입니다 구매시 연결 키트 꼭 구매하세요 저는 별도 구매했지요 배송기사님 친절하셨습니다,"['오늘', '상품', '인테리어', '공사', '제품', '규격', '맞추다', '공사', '들다', '미니멀', '라이프', '꿈꾸다', '구매', '연결', '키트', '구매', '별', '구매', '배송', '기사', '친절']",1,3
6292,친절하셨고 설치완료되고 나니 너무 예쁨 냉장고 연결키트 꼭 추가하세요 안하셨다가 냉장고 설치후에 해야겠어서 하면 연결키트값에다가 한대당4만원씩 설치비가 추가로 든다고 하네요 결로가 생길수도 있다고 하고 냉장고 앞뒤위 단차가 안맞아서 컨버터블패키지를 사는 이유가 없어지는거같아요,"['친절', '설치', '완료', '예쁘다', '냉장고', '연결', '트다', '추가', '냉장고', '설치', '연결', '트다', '설치비', '추가', '들다', '생기다', '냉장고', '앞뒤', '맞다', '컨버터블', '패키지', '사다', '이유']",1,3
6293,너무 예쁩니다 공간도 넉넉해서 너무 좋아요 설치기사님들도 안전하게 설치해주시고 친절하게 설명도 해주셨습니다 다만 연결키트도 같이 주문했었는데 설치불가한 환경이라 키트 설치는 못했네요 연결키트는 사용할 수 없어 반품하려는데 설치 당일 기사님이 회수했어야 한다는데 설치 당일에는 그런 설명없이 중고로 팔거나 갖고있어야한다고 해서 뒤늦게 반품하려고 보니 반품도 안되고 참 난감합니다,"['예쁘다', '공간', '좋다', '설치', '기사', '안전', '설치', '친절', '설명', '연결', '키트', '주문', '설치', '불가', '환경', '키트', '설치', '연결', '키트', '반품', '설치', '당일', '기사', '회수', '설치', '당일', '설명', '중', '고', '팔다', '갖다', '뒤늦다', '반품', '반품']",1,3
6294,진짜 너무너무너무 예뻐요 부모님댁이 오래된 빌라라서 바닥 수평이 잘 안 맞는데도 잘 설치해주셨고 기사님들 진 짜 꼼꼼하고 친절하세요 11월 19일에 주문했고 원래 1월 21일 전 배송된다고 안내가 와서 2달 정도 걸리는구나 싶었는데 주문하고 3주만에 배송받았어요 손잡이는 설치할 때 좌 우 요청하면 되었습니당 연결키트2개도 같이 주문했어요 부모님도 모두 좋아하셔서 뿌듯합니당,"['예쁘다', '부모', '빌라', '바닥', '수평', '맞다', '설치', '기사', '짜다', '친절', '주문', '배송', '내다', '걸리다', '주문', '배송', '손잡이', '설치', '요청', '연결', '트다', '주문', '부모', '좋아하다', '뿌듯하다']",1,3
6295,이사하면서 새로 구입하는터라 배송일자를 지정하고 마음 졸였는데 딱 원하는 날짜에 배송해주시고 너무 깔끔하게 장에 맞춰서 설치해주셔서 너무너무 마음에 들었습니다 제가 제일 애정하는 공간이 되었어요,"['이사', '구입', '배송', '일자', '지정', '마음', '졸', '원하다', '날짜', '배송', '깔끔', '맞추다', '설치', '마음', '들다', '애정', '공간']",1,3
6296,설치 시 도어 핸들 간섭을 이야기 한다 내가 원하는 방향으로 해 주지 않는다 자꾸 간섭을 이야기 한다 이건 엘지전자의 잘못인가 기사의 성향인가 궁금해짐 나머진 다 좋고 친절하고 그런다 딱하나 설계 미스인지 기사의 고집인지는 정말 모르겠다,"['설치', '도어', '핸들', '간섭', '이야기', '원하다', '방향', '간섭', '이야기', '엘지전자', '잘못', '기사', '성향', '나머지', '좋다', '친절', '그러다', '설계', '미스', '기사', '고집']",1,1
6297,정말 깔끔하고 예쁘고 내부공간도 생각보다 넓어요 너무 만족스럽습니다 배송은 하 주문폭주로 인해 8주 걸렸네요 미리미리 주문하세요 배송느린거 빼고는 기사님들도 넘 친절하시고 제품도 만족합니다,"['예쁘다', '내부', '공간', '생각', '넓다', '만족', '배송', '주문', '폭주', '인하', '걸리다', '주문', '배송', '느리다', '빼다', '기사', '친절', '제품', '만족']",1,3
6298,너무너무 이쁘고 정리하기도좋아요 색깔도 실물이 더 이쁘고 냉툭튀가 아니라 주방이 더 넓어보여요 기사님들도 친절하시구 배송도 빨랐네요 냉장고장 짜야하나 했는데 안하는게 더 좋다구 하시더라구요 전기료절약 도 되고 냉장고뒤 곰팡이 필수도 있다고 하네요 주방이 화사해서 기분까지 좋네요,"['이쁘다', '정리', '좋다', '색깔', '실물', '이쁘다', '튀다', '주방', '넓다', '보이다', '기사', '친절', '배송', '빠르다', '냉장고', '짜다', '좋다', '전기료', '절약', '냉장고', '곰팡이', '피', '주방', '기분', '좋다']",1,3
6299,리뷰를 이제야 쓰내요 첨 배송 받고 좁은 집 덕에 설치 장소가 에매해 두군데 중 고르려고 설치 장기사님에게 물어보니 첨 물어본곳도 갠찬다 해서 좁지만 의삼의 여지 업니 설치 햇더니 헉 며칠 사용해본결과 문이 다 열 리지 안아 정말 불편해 도저히 안대겟어어 다시 자리 옮기고 덕분에 출장비 들어갓죠 그곳에 설치 하면 그런 불편함은 잇을수 잇다고 간과 햇더라면 그곳에 설치 하지 안앗을거고 비용이 다시 들어가는게 업엇을텐데 아쉅네요 사용결과 이뿌긴 한데 효율성 이 좀 떨어지김 하지만 이뿐걸 로 다 하는것같아 넘어가요,"['리뷰', '쓰다', '내다', '배송', '설치', '장소', '고르다', '설치', '기사', '물어보다', '차', '의사', '여지', '설치', '며칠', '결과', '알다', '불편', '대', '자리', '옮기다', '덕분', '출장비', '들어가다', '설치', '불편', '간', '설치', '비용', '들어가다', '아쉅', '결과', '효율', '떨어지다', '넘어가다']",1,3
6300,그린이랑 고민하다가 추가금때문에 베이지했는데 그래도 잘 어울리고 예뻐요 설치기사님때문에 기분은 별로였지만요 손잡이 방향 미리 전화로 말하지 왜 말 안했냐는데 전화 하셨을 때 손잡이에 대해 언급조차 없었음 주문하실 분들은 꼭 참고해서 손잡이 미리 말하시길,"['그린', '고민', '추가', '베이지', '어울리다', '예쁘다', '설치', '기사', '기분', '손잡이', '방향', '전화', '전화', '손잡이', '대하다', '언급', '주문', '참고', '손잡이']",1,3
6301,배송 시간 잘 맞춰주셨고 설치도 잘해주셔서 좋았어요 다만 설치전에 선정리 어떻게 할지 생각을 못했더니 설치이후에 콘센트 정리하느라구 고생이었네요 그래도 제품과 배송 모두 너무 만족합니다,"['배송', '시간', '맞추다', '설치', '좋다', '설치', '서다', '정리', '생각', '설치', '이후', '콘센트', '정리', '고생', '제품', '배송', '만족']",1,3
6302,3월 초에 주문했는데 4월 중순 이후 배송 예정이라는 안내를 받아서 잊고 있으면 오겠거니 했는데 일주일만에 배송 받았어요 매장에 직접 가보기도 하고 여러군데 견적 비교해봤는데 오늘의 집이 제일 적당한 가격이더라구요 색상도 제일 많이들 하시는 미스티 베이지를 하려다가 화이트톤을 워낙 좋아하는지라 고민 하다가 기본 색상인 화이트 했는데 깔끔하고 너무 좋아요 배송 기사님들도 친절하고 꼼꼼하게 설치 잘 해주고 가셨습니다,"['주문', '중순', '이후', '배송', '예정', '내다', '잊다', '일주일', '배송', '매장', '견적', '비교', '오늘', '가격', '색상', '미스', '베이지', '화이트', '좋아하다', '고민', '기본', '색상', '화이트', '좋다', '배송', '기사', '친절', '설치']",1,3
6303,씽크대 옆 공간에 마법처럼 딱맞게 들어가서 너무 좋아요 이사갈때 대비해서 이제품으로 샀어요 다만 배송이 너무 느려서 기다린다고 고생했네요 거의 3주만에 받았습니다 저렴하게사긴했는데 사실분들은 기간 넉넉히두고 주문하셔야할것같아요,"['씽크대', '공간', '마법', '맞다', '들어가다', '좋다', '이사', '대비', '제품', '사다', '배송', '느리다', '기다리다', '고생', '저렴하다', '사다', '기간', '두다', '주문']",1,3
6304,판넬을 글래스로 주문했는데 가격 제품 모두 맘에 듭니다 생각보다 내부 공간도 넓고 새집 주방에 잘 어울립니다 단 배송에서 요창한 날을 맞줘주지 못한게 흠입니다 미리미리 사전에 연락주셨으면 좋았을것 같습니다,"['판넬', '글래스', '주문', '가격', '제품', '들다', '생각', '내부', '공간', '넓다', '주방', '어울리다', '배송', '맞다', '사전', '연락', '좋다']",1,3
6305,아무리 좋은제품이더라도 신뢰가 없다면 아무 의미가 없겠지요 소비자는 제품에대한 믿음과 실제 판매자에 대한 믿음 이전에 구매사이트를 우선 신뢰하여 구매를 결정하게되는데 배송도 늦고 지연에 대한 안내도 미흡하여 마음고생이 심했던점을 감안한다면 이후 지속적 구매에대해서는 일단 고민을 많이 하게 될것같습니다,"['좋다', '제품', '신뢰', '의미', '소비자', '제품', '대하다', '믿음', '실제', '판매', '대하다', '믿음', '이전', '구매', '사이트', '신뢰', '구매', '결정', '배송', '늦다', '지연', '대하다', '내다', '미흡', '마음', '고생', '심하다', '감안', '이후', '지속', '구매', '대하다', '고민']",1,2
6306,친구들한테 생일선물로 받았는데 진짜진짜 잘산템 친구들아 고맙다 좁은 원룸 사는데 빨래 널고 습한 느낌 1도 못느끼고 알아서 습도에 반응해가면서 켜졌다 꺼졌다 해서 편해요 다만 물통이 빨리 차서 비워주는게 살짝 일이긴 합니다 호스연결해서 알아서 물 빠지게 할수도 있어요,"['친구', '생일', '선물', '살다', '친구', '원룸', '사다', '빨래', '널다', '습하다', '느낌', '습도', '반응', '켜다', '꺼지다', '편하다', '물통', '차', '비우다', '호스', '연결', '빠지다']",1,3
6307,자취방 사는 사람들에게 정말 필수아이템이에요 사기전엔 전기세 걱정과 가격면에서 정말 고민했는데 이 제습기를 들이고나니 정말 잘 샀다는 생각이 들어요 빨래도 잘마르고 전기세더 별로 안나오고 시간예약도 되서 너무 만족합니다,"['자취방', '사다', '사람', '필수', '아이템', '사다', '전기세', '걱정', '가격', '고민', '제습기', '들', '사다', '생각', '들다', '빨래', '마르다', '전기세', '나오다', '시간', '예약', '만족']",1,3
6308,원룸에서 쓰기 딱좋은 가습기입니다 원룸 곰팡이가 걱정돼서 샀는데 너무 만족해요 빨래모드 공기청정모드도 있어서 유용합니다 물통2리터 정도 되는데 물통 찼을때 너무 뿌듯하네요 여름철 빨래 널을때 기대돼요,"['원룸', '쓰다', '좋다', '가습기', '원룸', '곰팡이', '걱정', '사다', '만족', '빨래', '모드', '공기', '청정', '모드', '유용', '물통', '물통', '차', '뿌듯하다', '여름철', '빨래', '널다', '기대']",1,3
6309,집이 반지하라 제습기가 필수인데 습기가 많아 이거 틀고나서 하루하루마다 습기 빨아드리고 물이 차오르는걸 실감나더라고요 빨래 세탁이 금방 마르고 공기정화 기능또한 있어서 공기질이 좋아져요 가성비 또한좋고 습기 온도계 표시되어서 항상 보고 있어요 제일 잘 사용한 아이템중 하나,"['지하', '제습기', '필수', '습기', '많다', '틀다', '하루', '하루', '습기', '빨다', '차오르다', '실감', '빨래', '세탁', '마르다', '공기', '정화', '기능', '공기', '좋다', '가성비', '좋다', '습기', '온도계', '표시', '아이템']",1,3
6310,원룸에서 사용하기에 아주 좋은 제습기 같아요 2년 가까이 사용중인데 아직까진 문제없이 잘 사용하고 있습니다 필요한 기능 웬만한 거 다 있어서 편리하고 제습기 돌아갈 때 웅웅 거리는 소리는 좀 나는데 그냥 냉장고 돌아가는 소리랑 비슷한 정도로 느껴졌어요 막 시끄럽다 라는 생각이 들 정도는 아니었어요 진작에 사용하면 좋았을 걸 하는 물건 중에 하나예요 이거 사용하고 집안 습도 관리도 아주 잘 되고 자취생분들 딴 건 몰라도 이건 필수로 쓰시는게 좋겠어요,"['원룸', '좋다', '제습기', '문제', '필요', '기능', '편리', '제습기', '돌아가다', '거리', '소리', '냉장고', '돌아가다', '소리', '생각', '들다', '좋다', '물건', '집안', '습도', '관리', '자취', '필수', '쓰다', '좋다']",1,3
6311,포인트 모으기 위해 시작한 사실 후기 옷방에 자리잡고 1년넘게 제할일 잘 하는중 디자인 깔끔하니 이쁘고 사이즈 좋고 소음 그리 크지 않아요 왜이렇게 많이 팔렸나 싶음 구매하시면 됩니당,"['포인트', '모으다', '위하다', '시작', '후기', '자리', '넘다', '디자인', '이쁘다', '사이즈', '좋다', '소음', '크다', '팔리다', '구매']",1,3
6312,빨래 말릴때 창문 못여는 겨울철이나 장마철때 쓰려고 샀어요 쪼꼬만한게 요긴하게 쓰입니다 공간 차지도 적고 사용법도 직관적이라 정말 편해요 특히 빨래 1인가구 일주일치 몰아서 하는데 꽤 많은 양을 바짝 말려줍니다 이거 쓰고 빨래에서 냄새도 안나고 습도 조절도 잘돼요,"['빨래', '말리다', '창문', '겨울철', '장마철', '쓰다', '사다', '쪼꼬', '쓰이다', '공간', '차지', '적다', '사용법', '직관', '편하다', '빨래', '가구', '몰다', '많다', '말리다', '쓰다', '빨래', '냄새', '습도', '조절']",1,3
6313,자취방에 두기 딱 좋은 사이즈에 바퀴도 슝슝 잘 돌아가서 좋아요 컬러도 화이트 컬러여서 집이랑 잘 어울려져서 좋습니당 미니 제습기만 쓰다가 큰거 써보니까 물량도 팍팍 나오고 좋네용 소리는 좀 들리긴 하는데 딱히 신경쓰일정도는 아니었어요 근데 이건 예민도에 따라 좀 다를듯 합니당,"['자취방', '두다', '좋다', '사이즈', '바퀴', '돌아가다', '좋다', '컬러', '화이트', '컬러', '어울리다', '좋다', '미니', '제습기', '쓰다', '크다', '쓰다', '물량', '나오다', '좋다', '소리', '들리다', '신경', '쓰이다', '따르다', '다르다']",1,3
6314,이거 성능이 참 좋더라구요 하나 구매해서 잘 쓰다가 고장나서 하나 더 샀는데 다행히 오래 사용하고 있어요 만수되면 꺼지니까 사용하기도 편해요 손 씻고 옮기다가 위에 물 안 들어가게 조심해야 고장이 안 나는 것 같아요,"['성능', '좋다', '구매', '쓰다', '고장', '사다', '꺼지다', '편하다', '옮기다', '들어가다', '조심', '고장']",1,3
6315,계절 관계없이 빨래 건조대 앞에 두면 빨래가 빨리 말라서 너무 만족스럽게 사용 가능했어요 여름에 습도가 높을때도 기능을 톡톡히 했구요 작지만 기능이 좋아서 2년가까이 만족스럽게 사용중입니다,"['계절', '빨래', '건조대', '두다', '빨래', '마르다', '만족', '가능', '여름', '습도', '높다', '기능', '작다', '기능', '좋다', '만족']",1,3
6316,1년 반동안 사용해봤는데 너무너무 만족스럽습니다 원룸이라 샤워 후 욕실 습기가 방으로 넘어오거나 여름철 습해서 곰팡이가 자주 피곤 했었는데 이거 사고 후회없이 잘 사용중이예요 1 쾌적하다 2 원룸 크기에 딱 맞다 3 여름만 잘 사용할 줄 알았는데 사계절 내내 잘 사용 4 호스가 있어 집을 오래 비울 때도 자동 물빠짐 가능 5 성능 굳 괜찮은 가격,"['동안', '만족', '원룸', '샤워', '욕실', '습기', '넘어오다', '여름철', '습하다', '곰팡이', '피곤', '사다', '후회', '원룸', '크기', '맞다', '여름', '사계절', '호스', '비우다', '자동', '빠지다', '가능', '성능', '괜찮다', '가격']",1,3
6317,여러 제품들을 사용해보면서 느끼는 점이지만 이번에 받아본 제품은 전반적으로 기본기가 잘 갖춰져 있다는 느낌을 받았습니다 처음 개봉했을 때부터 포장 상태가 깔끔했고 구성품도 빠짐없이 잘 들어 있어 신뢰감이 들었습니다 제품을 실제로 사용하기 전에는 단순히 평범한 물건이라고 생각했는데 막상 사용해보니 생각보다 디테일이 좋아서 만족도가 높았습니다 특히 첫인상보다 실사용에서의 편의성이 더 돋보였고 설명서 없이도 누구나 쉽게 사용할 수 있을 정도로 직관적인 부분이 마음에 들었습니다 품질이나 마감도 눈에 띄게 안정적이어서 오래 사용해도 문제 없을 것 같은 느낌을 받았습니다 사용하면서 특별히 불편했던 점은 없었고 기대했던 기능들을 큰 성능 저하 없이 잘 수행해줘서 전반적으로 만족도가 높은 편입니다 가격 대비 효율도 나쁘지 않고 비슷한 제품들과 비교해봐도 크게 부족한 점이 없는 만큼 재구매나 주변 추천도 가능할 것 같습니다 오랜 기간 사용해봐야 정확한 판단이 나오겠지만 현재까지는 전반적으로 만족스럽게 잘 사용하고 있습니다 이런 기본적인 만족감이 꾸준히 유지된다면 앞으로도 종종 찾게 될 것 같은 제품입니다,"['제품', '제품', '전반', '기본기', '갖추다', '느낌', '개봉', '포장', '상태', '구성', '빠지다', '들다', '신뢰감', '들다', '제품', '물건', '생각', '생각', '디테일', '좋다', '만족도', '높다', '첫인상', '편의', '돋보이다', '설명서', '직관', '마음', '들다', '품질', '마감', '띄다', '안정', '문제', '느낌', '불편', '기대', '기능', '크다', '성능', '저하', '수행', '전반', '만족도', '높다', '가격', '대비', '효율', '나쁘다', '제품', '비교', '크다', '부족', '구매', '주변', '추천', '가능', '기간', '정확', '판단', '나오다', '현재', '전반', '만족', '기본', '만족감', '유지', '찾다', '제품']",1,3
6318,제습기 사고 원룸 자취 인생이 달라졌더요 빨래가 이렇게 잘 마르는 거였다고 방이 이렇게 쾌적한 거였다고 매일 감탄했서요 구라x니고 24시간동안 안 마르던 빨래가 5시간만에 다 마름,"['제습기', '사다', '원룸', '자취', '인생', '달라지다', '빨래', '마르다', '감탄', '구라', '동안', '마르다', '빨래', '마르다']",1,3
6319,일단 디자인깔끔하고 예쁘고요 기능도 잘돼요 빨래말릴때 개꿀이고 집이 습하다싶으면 돌려놔요 취침모드로 해놔도 시끄럽긴한데 습기잘먹으니까 좋습니다 이전에 다른 작은제습기 사용했었는데 비교도안됨,"['디자인', '예쁘다', '기능', '빨래', '말리다', '습하다', '돌리다', '취침', '모드', '습기', '먹다', '좋다', '이전', '작다', '제습기', '비교']",1,3
6320,방이 습하다고 느끼긴했는데 느낌뿐이지 않을까하는 마음과 제습기 성능에 대한 의심아닌 의심이 있었는데 둘 모두 깨끗하게 해소되었습니다 제습기는 원룸필수가전이 맞습니다 방에 빨래안널었고 화장실문도 다 닫아뒀습니다 5시간만에 저만큼 찼네요,"['습하다', '느낌', '마음', '제습기', '성능', '대하다', '의심', '의심', '해소', '습기', '원룸', '필수', '가전', '맞다', '빨래', '널다', '화장실', '차']",1,3
6321,리뷰에 시끄럽다는게 많아서 걱정했는데 제기준 하나도 안 시끄러웠구 처음에 전원 눌러도 작동을 안 하길래 고장났나 싶었는데 설명서 읽어보니까 희망습도가 실내습도보다 높게 돼있어서 그런 거더라구요 습도 설정하고 돌리니까 작동 잘 하고 너무 좋아요 자취방에 굿굿,"['리뷰', '많다', '걱정', '기준', '전원', '누르다', '작동', '고장', '설명서', '읽다', '희망', '습도', '실내', '습도', '높다', '습도', '설정', '돌리다', '작동', '좋다', '자취방', '좋다', '좋다']",1,3
6322,몇년전에 구매해서 옷방에 두고 이용했는데 너무 만족스러워서 시어머니께도 사드리고 저희집 안방에도 하나 더 구매했습니다 깔끔한 디자인에 요즘같은 장마철엔 하루에 세번까지 물통이 꽉찹니다 그많은 물이 어디서 생기는건지 신기방기하네요,"['구매', '두다', '만족', '시어머니', '사다', '안방', '구매', '깔끔', '디자인', '요즘', '장마철', '하루', '물통', '차', '많다', '생기다', '신기', '방기']",1,3
6323,진짜 제일 잘산 템 오늘의집에서 저렴하게 구매할 수 있어서 좋았어요 몇달 내내 쓰는데 물통도 크고 소음 그렇게 크지 않아 좋았어요 원래같으면 여름 내내 건조대 펴고 지냈어야 됐는데 제습기 사니까 빨래가 반나절만에 뽀송하게 잘 말라서 집을 훨씬 이쁘고 넓게 쓸수있어서 너무 좋습니다 여름철 빨래 냄새 안나는건 자취생들한테 축복인거같아요 가끔 공기청정 기능도 쓰는데 공기청정기능 효과는 잘 모르겠고 제습기능 최고입니다,"['살다', '오늘', '저렴하다', '구매', '좋다', '쓰다', '물통', '크다', '소음', '크다', '좋다', '여름', '건조대', '펴다', '지내다', '제습기', '사다', '빨래', '반나절', '뽀송', '마르다', '이쁘다', '넓다', '쓰다', '좋다', '여름철', '빨래', '냄새', '자취', '축복', '공기', '청정', '기능', '쓰다', '공기', '청정', '기능', '효과', '기능', '최고']",1,3
6324,원룸에서 사용하기 좋아요 4 5평 정도의 원룸이라 제습기가 너무 크면 공간 차지해서 별로인데 이거는 적당한 크기라 좋고 제습도 잘 됩니다 물 자주 비우는게 귀찮긴 한데 이 크기에는 어쩔 수 없겠죠,"['원룸', '좋다', '원룸', '습기', '크다', '공간', '차지', '크기', '좋다', '비우다', '귀찮다', '크기', '어쩌다']",1,3
6325,와 이거 일단 디자인이 깔끔하고 예뻐서 원룸에 놔둬도 거슬리지 않고 기분이 좋아요 작동도 잘하고 조용하게 작동하는 모드도 있어서 잘 때도 안 거슬려요 왜 제습기 이제 샀는지 진작 살 걸,"['디자인', '예쁘다', '원룸', '놔두다', '거슬리다', '기분', '좋다', '작동', '작동', '모드', '자다', '거슬리다', '제습기', '사다', '사다']",1,3
6326,20년 살면서 제습기 한번도 써본적 없는데 자취하면서 하나 삿어요 에불이 좀 꿉꿉해서요 근데 이갈 왜 안 사요 첫날부터 저는 비도 온지 얼마 안 됏기도 햇고 빨래도 하고 화장실 청소도 해서 그런지 물 2번 비웠어요 짱임,"['살다', '제습기', '쓰다', '자취', '사다', '사다', '날', '얼마', '빨래', '화장실', '청소', '비우다', '최고']",1,3
